[2024-09-11T08:46:20.017+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-09-11T08:46:20.035+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: welcome_dag.work_with_model manual__2024-09-11T08:45:16.827592+00:00 [queued]>
[2024-09-11T08:46:20.043+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: welcome_dag.work_with_model manual__2024-09-11T08:45:16.827592+00:00 [queued]>
[2024-09-11T08:46:20.044+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-09-11T08:46:20.057+0000] {taskinstance.py:2888} INFO - Executing <Task(PythonOperator): work_with_model> on 2024-09-11 08:45:16.827592+00:00
[2024-09-11T08:46:20.073+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=247) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-09-11T08:46:20.074+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'welcome_dag', 'work_with_model', 'manual__2024-09-11T08:45:16.827592+00:00', '--job-id', '35', '--raw', '--subdir', 'DAGS_FOLDER/welcome.py', '--cfg-path', '/tmp/tmp9vggoe5p']
[2024-09-11T08:46:20.075+0000] {standard_task_runner.py:72} INFO - Started process 249 to run task
[2024-09-11T08:46:20.075+0000] {standard_task_runner.py:105} INFO - Job 35: Subtask work_with_model
[2024-09-11T08:46:20.116+0000] {task_command.py:467} INFO - Running <TaskInstance: welcome_dag.work_with_model manual__2024-09-11T08:45:16.827592+00:00 [running]> on host 9ac4da4c6d5e
[2024-09-11T08:46:20.182+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='welcome_dag' AIRFLOW_CTX_TASK_ID='work_with_model' AIRFLOW_CTX_EXECUTION_DATE='2024-09-11T08:45:16.827592+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-09-11T08:45:16.827592+00:00'
[2024-09-11T08:46:20.184+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-09-11T08:46:20.184+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-09-11T08:46:27.805+0000] {logging_mixin.py:190} WARNING - 71.3%
[2024-09-11T08:46:27.818+0000] {logging_mixin.py:190} WARNING - 71.5%
[2024-09-11T08:46:27.828+0000] {logging_mixin.py:190} WARNING - 71.6%
[2024-09-11T08:46:27.838+0000] {logging_mixin.py:190} WARNING - 71.7%
[2024-09-11T08:46:27.848+0000] {logging_mixin.py:190} WARNING - 71.8%
[2024-09-11T08:46:27.860+0000] {logging_mixin.py:190} WARNING - 72.0%
[2024-09-11T08:46:27.870+0000] {logging_mixin.py:190} WARNING - 72.1%
[2024-09-11T08:46:27.884+0000] {logging_mixin.py:190} WARNING - 72.2%
[2024-09-11T08:46:27.893+0000] {logging_mixin.py:190} WARNING - 72.4%
[2024-09-11T08:46:27.906+0000] {logging_mixin.py:190} WARNING - 72.5%
[2024-09-11T08:46:27.916+0000] {logging_mixin.py:190} WARNING - 72.6%
[2024-09-11T08:46:27.925+0000] {logging_mixin.py:190} WARNING - 72.7%
[2024-09-11T08:46:27.936+0000] {logging_mixin.py:190} WARNING - 72.9%
[2024-09-11T08:46:27.947+0000] {logging_mixin.py:190} WARNING - 73.0%
[2024-09-11T08:46:27.959+0000] {logging_mixin.py:190} WARNING - 73.1%
[2024-09-11T08:46:27.969+0000] {logging_mixin.py:190} WARNING - 73.3%
[2024-09-11T08:46:27.981+0000] {logging_mixin.py:190} WARNING - 73.4%
[2024-09-11T08:46:27.991+0000] {logging_mixin.py:190} WARNING - 73.5%
[2024-09-11T08:46:28.005+0000] {logging_mixin.py:190} WARNING - 73.6%
[2024-09-11T08:46:28.016+0000] {logging_mixin.py:190} WARNING - 73.8%
[2024-09-11T08:46:28.026+0000] {logging_mixin.py:190} WARNING - 73.9%
[2024-09-11T08:46:28.036+0000] {logging_mixin.py:190} WARNING - 74.0%
[2024-09-11T08:46:28.049+0000] {logging_mixin.py:190} WARNING - 74.1%
[2024-09-11T08:46:28.060+0000] {logging_mixin.py:190} WARNING - 74.3%
[2024-09-11T08:46:28.070+0000] {logging_mixin.py:190} WARNING - 74.4%
[2024-09-11T08:46:28.083+0000] {logging_mixin.py:190} WARNING - 74.5%
[2024-09-11T08:46:28.094+0000] {logging_mixin.py:190} WARNING - 74.7%
[2024-09-11T08:46:28.102+0000] {logging_mixin.py:190} WARNING - 74.8%
[2024-09-11T08:46:28.115+0000] {logging_mixin.py:190} WARNING - 74.9%
[2024-09-11T08:46:28.126+0000] {logging_mixin.py:190} WARNING - 75.0%
[2024-09-11T08:46:28.140+0000] {logging_mixin.py:190} WARNING - 75.2%
[2024-09-11T08:46:28.154+0000] {logging_mixin.py:190} WARNING - 75.3%
[2024-09-11T08:46:28.160+0000] {logging_mixin.py:190} WARNING - 75.4%
[2024-09-11T08:46:28.177+0000] {logging_mixin.py:190} WARNING - 75.6%
[2024-09-11T08:46:28.184+0000] {logging_mixin.py:190} WARNING - 75.7%
[2024-09-11T08:46:28.194+0000] {logging_mixin.py:190} WARNING - 75.8%
[2024-09-11T08:46:28.205+0000] {logging_mixin.py:190} WARNING - 75.9%
[2024-09-11T08:46:28.217+0000] {logging_mixin.py:190} WARNING - 76.1%
[2024-09-11T08:46:28.226+0000] {logging_mixin.py:190} WARNING - 76.2%
[2024-09-11T08:46:28.238+0000] {logging_mixin.py:190} WARNING - 76.3%
[2024-09-11T08:46:28.252+0000] {logging_mixin.py:190} WARNING - 76.4%
[2024-09-11T08:46:28.261+0000] {logging_mixin.py:190} WARNING - 76.6%
[2024-09-11T08:46:28.269+0000] {logging_mixin.py:190} WARNING - 76.7%
[2024-09-11T08:46:28.283+0000] {logging_mixin.py:190} WARNING - 76.8%
[2024-09-11T08:46:28.293+0000] {logging_mixin.py:190} WARNING - 77.0%
[2024-09-11T08:46:28.303+0000] {logging_mixin.py:190} WARNING - 77.1%
[2024-09-11T08:46:28.316+0000] {logging_mixin.py:190} WARNING - 77.2%
[2024-09-11T08:46:28.326+0000] {logging_mixin.py:190} WARNING - 77.3%
[2024-09-11T08:46:28.338+0000] {logging_mixin.py:190} WARNING - 77.5%
[2024-09-11T08:46:28.347+0000] {logging_mixin.py:190} WARNING - 77.6%
[2024-09-11T08:46:28.360+0000] {logging_mixin.py:190} WARNING - 77.7%
[2024-09-11T08:46:28.370+0000] {logging_mixin.py:190} WARNING - 77.9%
[2024-09-11T08:46:28.382+0000] {logging_mixin.py:190} WARNING - 78.0%
[2024-09-11T08:46:28.392+0000] {logging_mixin.py:190} WARNING - 78.1%
[2024-09-11T08:46:28.404+0000] {logging_mixin.py:190} WARNING - 78.2%
[2024-09-11T08:46:28.416+0000] {logging_mixin.py:190} WARNING - 78.4%
[2024-09-11T08:46:28.425+0000] {logging_mixin.py:190} WARNING - 78.5%
[2024-09-11T08:46:28.437+0000] {logging_mixin.py:190} WARNING - 78.6%
[2024-09-11T08:46:28.448+0000] {logging_mixin.py:190} WARNING - 78.7%
[2024-09-11T08:46:28.458+0000] {logging_mixin.py:190} WARNING - 78.9%
[2024-09-11T08:46:28.470+0000] {logging_mixin.py:190} WARNING - 79.0%
[2024-09-11T08:46:28.480+0000] {logging_mixin.py:190} WARNING - 79.1%
[2024-09-11T08:46:28.493+0000] {logging_mixin.py:190} WARNING - 79.3%
[2024-09-11T08:46:28.503+0000] {logging_mixin.py:190} WARNING - 79.4%
[2024-09-11T08:46:28.515+0000] {logging_mixin.py:190} WARNING - 79.5%
[2024-09-11T08:46:28.523+0000] {logging_mixin.py:190} WARNING - 79.6%
[2024-09-11T08:46:28.535+0000] {logging_mixin.py:190} WARNING - 79.8%
[2024-09-11T08:46:28.547+0000] {logging_mixin.py:190} WARNING - 79.9%
[2024-09-11T08:46:28.559+0000] {logging_mixin.py:190} WARNING - 80.0%
[2024-09-11T08:46:28.570+0000] {logging_mixin.py:190} WARNING - 80.2%
[2024-09-11T08:46:28.580+0000] {logging_mixin.py:190} WARNING - 80.3%
[2024-09-11T08:46:28.594+0000] {logging_mixin.py:190} WARNING - 80.4%
[2024-09-11T08:46:28.602+0000] {logging_mixin.py:190} WARNING - 80.5%
[2024-09-11T08:46:28.614+0000] {logging_mixin.py:190} WARNING - 80.7%
[2024-09-11T08:46:28.625+0000] {logging_mixin.py:190} WARNING - 80.8%
[2024-09-11T08:46:28.637+0000] {logging_mixin.py:190} WARNING - 80.9%
[2024-09-11T08:46:28.646+0000] {logging_mixin.py:190} WARNING - 81.0%
[2024-09-11T08:46:28.659+0000] {logging_mixin.py:190} WARNING - 81.2%
[2024-09-11T08:46:28.668+0000] {logging_mixin.py:190} WARNING - 81.3%
[2024-09-11T08:46:28.682+0000] {logging_mixin.py:190} WARNING - 81.4%
[2024-09-11T08:46:28.690+0000] {logging_mixin.py:190} WARNING - 81.6%
[2024-09-11T08:46:28.702+0000] {logging_mixin.py:190} WARNING - 81.7%
[2024-09-11T08:46:28.712+0000] {logging_mixin.py:190} WARNING - 81.8%
[2024-09-11T08:46:28.724+0000] {logging_mixin.py:190} WARNING - 81.9%
[2024-09-11T08:46:28.734+0000] {logging_mixin.py:190} WARNING - 82.1%
[2024-09-11T08:46:28.746+0000] {logging_mixin.py:190} WARNING - 82.2%
[2024-09-11T08:46:28.759+0000] {logging_mixin.py:190} WARNING - 82.3%
[2024-09-11T08:46:28.769+0000] {logging_mixin.py:190} WARNING - 82.5%
[2024-09-11T08:46:28.783+0000] {logging_mixin.py:190} WARNING - 82.6%
[2024-09-11T08:46:28.793+0000] {logging_mixin.py:190} WARNING - 82.7%
[2024-09-11T08:46:28.805+0000] {logging_mixin.py:190} WARNING - 82.8%
[2024-09-11T08:46:28.814+0000] {logging_mixin.py:190} WARNING - 83.0%
[2024-09-11T08:46:28.829+0000] {logging_mixin.py:190} WARNING - 83.1%
[2024-09-11T08:46:28.838+0000] {logging_mixin.py:190} WARNING - 83.2%
[2024-09-11T08:46:28.851+0000] {logging_mixin.py:190} WARNING - 83.3%
[2024-09-11T08:46:28.859+0000] {logging_mixin.py:190} WARNING - 83.5%
[2024-09-11T08:46:28.870+0000] {logging_mixin.py:190} WARNING - 83.6%
[2024-09-11T08:46:28.882+0000] {logging_mixin.py:190} WARNING - 83.7%
[2024-09-11T08:46:28.892+0000] {logging_mixin.py:190} WARNING - 83.9%
[2024-09-11T08:46:28.903+0000] {logging_mixin.py:190} WARNING - 84.0%
[2024-09-11T08:46:28.914+0000] {logging_mixin.py:190} WARNING - 84.1%
[2024-09-11T08:46:28.928+0000] {logging_mixin.py:190} WARNING - 84.2%
[2024-09-11T08:46:28.936+0000] {logging_mixin.py:190} WARNING - 84.4%
[2024-09-11T08:46:28.948+0000] {logging_mixin.py:190} WARNING - 84.5%
[2024-09-11T08:46:28.958+0000] {logging_mixin.py:190} WARNING - 84.6%
[2024-09-11T08:46:28.970+0000] {logging_mixin.py:190} WARNING - 84.8%
[2024-09-11T08:46:28.981+0000] {logging_mixin.py:190} WARNING - 84.9%
[2024-09-11T08:46:28.993+0000] {logging_mixin.py:190} WARNING - 85.0%
[2024-09-11T08:46:29.003+0000] {logging_mixin.py:190} WARNING - 85.1%
[2024-09-11T08:46:29.015+0000] {logging_mixin.py:190} WARNING - 85.3%
[2024-09-11T08:46:29.027+0000] {logging_mixin.py:190} WARNING - 85.4%
[2024-09-11T08:46:29.037+0000] {logging_mixin.py:190} WARNING - 85.5%
[2024-09-11T08:46:29.049+0000] {logging_mixin.py:190} WARNING - 85.7%
[2024-09-11T08:46:29.059+0000] {logging_mixin.py:190} WARNING - 85.8%
[2024-09-11T08:46:29.069+0000] {logging_mixin.py:190} WARNING - 85.9%
[2024-09-11T08:46:29.082+0000] {logging_mixin.py:190} WARNING - 86.0%
[2024-09-11T08:46:29.090+0000] {logging_mixin.py:190} WARNING - 86.2%
[2024-09-11T08:46:29.103+0000] {logging_mixin.py:190} WARNING - 86.3%
[2024-09-11T08:46:29.112+0000] {logging_mixin.py:190} WARNING - 86.4%
[2024-09-11T08:46:29.124+0000] {logging_mixin.py:190} WARNING - 86.5%
[2024-09-11T08:46:29.135+0000] {logging_mixin.py:190} WARNING - 86.7%
[2024-09-11T08:46:29.146+0000] {logging_mixin.py:190} WARNING - 86.8%
[2024-09-11T08:46:29.158+0000] {logging_mixin.py:190} WARNING - 86.9%
[2024-09-11T08:46:29.168+0000] {logging_mixin.py:190} WARNING - 87.1%
[2024-09-11T08:46:29.179+0000] {logging_mixin.py:190} WARNING - 87.2%
[2024-09-11T08:46:29.192+0000] {logging_mixin.py:190} WARNING - 87.3%
[2024-09-11T08:46:29.201+0000] {logging_mixin.py:190} WARNING - 87.4%
[2024-09-11T08:46:29.213+0000] {logging_mixin.py:190} WARNING - 87.6%
[2024-09-11T08:46:29.223+0000] {logging_mixin.py:190} WARNING - 87.7%
[2024-09-11T08:46:29.236+0000] {logging_mixin.py:190} WARNING - 87.8%
[2024-09-11T08:46:29.247+0000] {logging_mixin.py:190} WARNING - 88.0%
[2024-09-11T08:46:29.259+0000] {logging_mixin.py:190} WARNING - 88.1%
[2024-09-11T08:46:29.270+0000] {logging_mixin.py:190} WARNING - 88.2%
[2024-09-11T08:46:29.281+0000] {logging_mixin.py:190} WARNING - 88.3%
[2024-09-11T08:46:29.293+0000] {logging_mixin.py:190} WARNING - 88.5%
[2024-09-11T08:46:29.302+0000] {logging_mixin.py:190} WARNING - 88.6%
[2024-09-11T08:46:29.312+0000] {logging_mixin.py:190} WARNING - 88.7%
[2024-09-11T08:46:29.325+0000] {logging_mixin.py:190} WARNING - 88.8%
[2024-09-11T08:46:29.339+0000] {logging_mixin.py:190} WARNING - 89.0%
[2024-09-11T08:46:29.348+0000] {logging_mixin.py:190} WARNING - 89.1%
[2024-09-11T08:46:29.356+0000] {logging_mixin.py:190} WARNING - 89.2%
[2024-09-11T08:46:29.369+0000] {logging_mixin.py:190} WARNING - 89.4%
[2024-09-11T08:46:29.380+0000] {logging_mixin.py:190} WARNING - 89.5%
[2024-09-11T08:46:29.390+0000] {logging_mixin.py:190} WARNING - 89.6%
[2024-09-11T08:46:29.401+0000] {logging_mixin.py:190} WARNING - 89.7%
[2024-09-11T08:46:29.413+0000] {logging_mixin.py:190} WARNING - 89.9%
[2024-09-11T08:46:29.426+0000] {logging_mixin.py:190} WARNING - 90.0%
[2024-09-11T08:46:29.434+0000] {logging_mixin.py:190} WARNING - 90.1%
[2024-09-11T08:46:29.447+0000] {logging_mixin.py:190} WARNING - 90.3%
[2024-09-11T08:46:29.459+0000] {logging_mixin.py:190} WARNING - 90.4%
[2024-09-11T08:46:29.469+0000] {logging_mixin.py:190} WARNING - 90.5%
[2024-09-11T08:46:29.480+0000] {logging_mixin.py:190} WARNING - 90.6%
[2024-09-11T08:46:29.491+0000] {logging_mixin.py:190} WARNING - 90.8%
[2024-09-11T08:46:29.501+0000] {logging_mixin.py:190} WARNING - 90.9%
[2024-09-11T08:46:29.514+0000] {logging_mixin.py:190} WARNING - 91.0%
[2024-09-11T08:46:29.523+0000] {logging_mixin.py:190} WARNING - 91.1%
[2024-09-11T08:46:29.535+0000] {logging_mixin.py:190} WARNING - 91.3%
[2024-09-11T08:46:29.545+0000] {logging_mixin.py:190} WARNING - 91.4%
[2024-09-11T08:46:29.559+0000] {logging_mixin.py:190} WARNING - 91.5%
[2024-09-11T08:46:29.571+0000] {logging_mixin.py:190} WARNING - 91.7%
[2024-09-11T08:46:29.580+0000] {logging_mixin.py:190} WARNING - 91.8%
[2024-09-11T08:46:29.591+0000] {logging_mixin.py:190} WARNING - 91.9%
[2024-09-11T08:46:29.600+0000] {logging_mixin.py:190} WARNING - 92.0%
[2024-09-11T08:46:29.612+0000] {logging_mixin.py:190} WARNING - 92.2%
[2024-09-11T08:46:29.623+0000] {logging_mixin.py:190} WARNING - 92.3%
[2024-09-11T08:46:29.635+0000] {logging_mixin.py:190} WARNING - 92.4%
[2024-09-11T08:46:29.648+0000] {logging_mixin.py:190} WARNING - 92.6%
[2024-09-11T08:46:29.657+0000] {logging_mixin.py:190} WARNING - 92.7%
[2024-09-11T08:46:29.676+0000] {logging_mixin.py:190} WARNING - 92.8%
[2024-09-11T08:46:29.686+0000] {logging_mixin.py:190} WARNING - 92.9%
[2024-09-11T08:46:29.697+0000] {logging_mixin.py:190} WARNING - 93.1%
[2024-09-11T08:46:29.710+0000] {logging_mixin.py:190} WARNING - 93.2%
[2024-09-11T08:46:29.717+0000] {logging_mixin.py:190} WARNING - 93.3%
[2024-09-11T08:46:29.731+0000] {logging_mixin.py:190} WARNING - 93.4%
[2024-09-11T08:46:29.742+0000] {logging_mixin.py:190} WARNING - 93.6%
[2024-09-11T08:46:29.753+0000] {logging_mixin.py:190} WARNING - 93.7%
[2024-09-11T08:46:29.761+0000] {logging_mixin.py:190} WARNING - 93.8%
[2024-09-11T08:46:29.773+0000] {logging_mixin.py:190} WARNING - 94.0%
[2024-09-11T08:46:29.785+0000] {logging_mixin.py:190} WARNING - 94.1%
[2024-09-11T08:46:29.797+0000] {logging_mixin.py:190} WARNING - 94.2%
[2024-09-11T08:46:29.810+0000] {logging_mixin.py:190} WARNING - 94.3%
[2024-09-11T08:46:29.819+0000] {logging_mixin.py:190} WARNING - 94.5%
[2024-09-11T08:46:29.828+0000] {logging_mixin.py:190} WARNING - 94.6%
[2024-09-11T08:46:29.841+0000] {logging_mixin.py:190} WARNING - 94.7%
[2024-09-11T08:46:29.852+0000] {logging_mixin.py:190} WARNING - 94.9%
[2024-09-11T08:46:29.862+0000] {logging_mixin.py:190} WARNING - 95.0%
[2024-09-11T08:46:29.872+0000] {logging_mixin.py:190} WARNING - 95.1%
[2024-09-11T08:46:29.885+0000] {logging_mixin.py:190} WARNING - 95.2%
[2024-09-11T08:46:29.896+0000] {logging_mixin.py:190} WARNING - 95.4%
[2024-09-11T08:46:29.906+0000] {logging_mixin.py:190} WARNING - 95.5%
[2024-09-11T08:46:29.920+0000] {logging_mixin.py:190} WARNING - 95.6%
[2024-09-11T08:46:29.928+0000] {logging_mixin.py:190} WARNING - 95.8%
[2024-09-11T08:46:29.939+0000] {logging_mixin.py:190} WARNING - 95.9%
[2024-09-11T08:46:29.950+0000] {logging_mixin.py:190} WARNING - 96.0%
[2024-09-11T08:46:29.962+0000] {logging_mixin.py:190} WARNING - 96.1%
[2024-09-11T08:46:29.973+0000] {logging_mixin.py:190} WARNING - 96.3%
[2024-09-11T08:46:29.983+0000] {logging_mixin.py:190} WARNING - 96.4%
[2024-09-11T08:46:29.995+0000] {logging_mixin.py:190} WARNING - 96.5%
[2024-09-11T08:46:30.009+0000] {logging_mixin.py:190} WARNING - 96.6%
[2024-09-11T08:46:30.019+0000] {logging_mixin.py:190} WARNING - 96.8%
[2024-09-11T08:46:30.027+0000] {logging_mixin.py:190} WARNING - 96.9%
[2024-09-11T08:46:30.038+0000] {logging_mixin.py:190} WARNING - 97.0%
[2024-09-11T08:46:30.049+0000] {logging_mixin.py:190} WARNING - 97.2%
[2024-09-11T08:46:30.063+0000] {logging_mixin.py:190} WARNING - 97.3%
[2024-09-11T08:46:30.073+0000] {logging_mixin.py:190} WARNING - 97.4%
[2024-09-11T08:46:30.082+0000] {logging_mixin.py:190} WARNING - 97.5%
[2024-09-11T08:46:30.096+0000] {logging_mixin.py:190} WARNING - 97.7%
[2024-09-11T08:46:30.106+0000] {logging_mixin.py:190} WARNING - 97.8%
[2024-09-11T08:46:30.116+0000] {logging_mixin.py:190} WARNING - 97.9%
[2024-09-11T08:46:30.128+0000] {logging_mixin.py:190} WARNING - 98.1%
[2024-09-11T08:46:30.139+0000] {logging_mixin.py:190} WARNING - 98.2%
[2024-09-11T08:46:30.152+0000] {logging_mixin.py:190} WARNING - 98.3%
[2024-09-11T08:46:30.160+0000] {logging_mixin.py:190} WARNING - 98.4%
[2024-09-11T08:46:30.171+0000] {logging_mixin.py:190} WARNING - 98.6%
[2024-09-11T08:46:30.184+0000] {logging_mixin.py:190} WARNING - 98.7%
[2024-09-11T08:46:30.196+0000] {logging_mixin.py:190} WARNING - 98.8%
[2024-09-11T08:46:30.207+0000] {logging_mixin.py:190} WARNING - 98.9%
[2024-09-11T08:46:30.216+0000] {logging_mixin.py:190} WARNING - 99.1%
[2024-09-11T08:46:30.227+0000] {logging_mixin.py:190} WARNING - 99.2%
[2024-09-11T08:46:30.237+0000] {logging_mixin.py:190} WARNING - 99.3%
[2024-09-11T08:46:30.252+0000] {logging_mixin.py:190} WARNING - 99.5%
[2024-09-11T08:46:30.259+0000] {logging_mixin.py:190} WARNING - 99.6%
[2024-09-11T08:46:30.273+0000] {logging_mixin.py:190} WARNING - 99.7%
[2024-09-11T08:46:30.285+0000] {logging_mixin.py:190} WARNING - 99.8%
[2024-09-11T08:46:30.294+0000] {logging_mixin.py:190} WARNING - 100.0%
[2024-09-11T08:46:30.295+0000] {logging_mixin.py:190} WARNING - 100.0%
[2024-09-11T08:46:30.576+0000] {python.py:240} INFO - Done. Returned value was: {'model_path': '/tmp/model.pth', 'device': 'cpu', 'trainloader_path': '/tmp/trainloader.pth'}
[2024-09-11T08:46:30.617+0000] {taskinstance.py:340} INFO - ::group::Post task execution logs
[2024-09-11T08:46:30.618+0000] {taskinstance.py:352} INFO - Marking task as SUCCESS. dag_id=welcome_dag, task_id=work_with_model, run_id=manual__2024-09-11T08:45:16.827592+00:00, execution_date=20240911T084516, start_date=20240911T084620, end_date=20240911T084630
[2024-09-11T08:46:30.633+0000] {logging_mixin.py:190} INFO - Task instance in success state
[2024-09-11T08:46:30.634+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: running
[2024-09-11T08:46:30.634+0000] {logging_mixin.py:190} INFO - Dag name:welcome_dag queued_at:2024-09-11 08:45:16.843454+00:00
[2024-09-11T08:46:30.635+0000] {logging_mixin.py:190} INFO - Task hostname:9ac4da4c6d5e operator:PythonOperator
[2024-09-11T08:46:30.690+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 0
[2024-09-11T08:46:30.717+0000] {taskinstance.py:3900} INFO - 1 downstream tasks scheduled from follow-on schedule check
[2024-09-11T08:46:30.722+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
